,is_referenced_by_count
45121,2.0
45122,1.0
45123,8.0
45124,26.0
45125,8.0
45126,14.0
45127,12.0
45128,40.0
45129,35.0
45130,2.0
45131,2.0
45132,9.0
45133,3.0
45134,104.0
45135,6.0
45136,0.0
45137,21.0
45138,2.0
45139,6.0
45140,11.0
45141,15.0
45142,2.0
45143,0.0
45144,0.0
45145,21.0
45146,7.0
45147,12.0
45148,9.0
45149,16.0
45150,2.0
45151,44.0
45152,32.0
45153,6.0
45154,20.0
45155,46.0
45156,49.0
45157,11.0
45158,6.0
45159,3.0
45160,18.0
45161,10.0
45162,15.0
45163,1.0
45164,18.0
45165,19.0
45166,28.0
45167,1.0
45168,13.0
45169,0.0
45170,0.0
45171,22.0
45172,26.0
45173,36.0
45174,16.0
45175,25.0
45176,0.0
45177,0.0
45178,1.0
45179,9.0
45180,18.0
45181,0.0
45182,5.0
45183,6.0
45184,2.0
45185,9.0
45186,3.0
45187,48.0
45188,15.0
45189,21.0
45190,8.0
45191,12.0
45192,40.0
45193,8.0
45194,14.0
45195,8.0
45196,2.0
45197,0.0
45198,0.0
45199,0.0
45200,0.0
45201,0.0
45202,0.0
45203,7.0
45204,1.0
45205,2.0
45206,0.0
45207,0.0
45208,0.0
45209,0.0
45210,0.0
45211,13.0
45212,5.0
45213,0.0
45214,0.0
45215,17.0
45216,0.0
45217,22.0
45218,41.0
45219,0.0
45220,0.0
45221,0.0
45222,26.0
45223,67.0
45224,25.0
45225,49.0
45226,20.0
45227,0.0
45228,20.0
45229,3.0
45230,18.0
45231,1.0
45232,73.0
45233,0.0
45234,16.0
45235,77.0
45236,53.0
45237,6.0
45238,57.0
45239,13.0
45240,5.0
45241,1.0
45242,1.0
45243,0.0
45244,1.0
45245,0.0
45246,20.0
45247,21.0
45248,21.0
45249,16.0
45250,300.0
45251,7.0
45252,2.0
45253,0.0
45254,7.0
45255,2.0
45256,1.0
45257,0.0
45258,1.0
45259,1.0
45260,0.0
45261,5.0
45262,0.0
45263,66.0
45264,8.0
45265,7.0
45266,9.0
45267,16.0
45268,129.0
45269,3.0
45270,13.0
45271,9.0
45272,15.0
45273,23.0
45274,11.0
45275,11.0
45276,0.0
45277,0.0
45278,4.0
45279,0.0
45280,0.0
45281,0.0
45282,0.0
45283,0.0
45284,0.0
45285,0.0
45286,22.0
45287,1.0
45288,2.0
45289,0.0
45290,0.0
45291,1.0
45292,33.0
45293,1.0
45294,1.0
45295,22.0
45296,11.0
45297,1.0
45298,6.0
45299,5.0
45300,7.0
45301,4.0
45302,2.0
45303,5.0
45304,11.0
45305,1.0
45306,1.0
45307,1.0
45308,4.0
45309,9.0
45310,9.0
45311,0.0
45312,3.0
45313,4.0
45314,15.0
45315,25.0
45316,52.0
45317,3.0
45318,10.0
45319,5.0
45320,0.0
45321,0.0
45322,2.0
45323,1.0
45324,0.0
45325,0.0
45326,8.0
45327,0.0
45328,25.0
45329,20.0
45330,100.0
45331,16.0
45332,13.0
45333,4.0
45334,6.0
45335,10.0
45336,13.0
45337,2.0
45338,12.0
45339,62.0
45340,113.0
45341,3.0
45342,13.0
45343,18.0
45344,2.0
45345,14.0
45346,0.0
45347,6.0
45348,7.0
45349,8.0
45350,41.0
45351,0.0
45352,1.0
45353,2.0
45354,1.0
45355,35.0
45356,3.0
45357,2.0
45358,2.0
45359,30.0
45360,0.0
45361,1715.0
45362,0.0
45363,0.0
45364,1.0
45365,1.0
45366,0.0
45367,0.0
45368,0.0
45369,62.0
45370,0.0
45371,6.0
45372,0.0
45373,12.0
45374,0.0
45375,1408.0
45376,1.0
45377,1131.0
45378,2.0
45379,0.0
45380,49.0
45381,22.0
45382,1024.0
45383,0.0
45384,3.0
45385,0.0
45386,1410.0
45387,885.0
45388,0.0
45389,4.0
45390,1.0
45391,6.0
45392,5.0
45393,1.0
45394,3.0
45395,32.0
45396,11.0
45397,0.0
45398,4.0
45399,1.0
45400,1.0
45401,18.0
45402,1.0
45403,5.0
45404,0.0
45405,0.0
45406,140.0
45407,1.0
45408,1.0
45409,2.0
45410,1.0
45411,2.0
45412,3.0
45413,4.0
45414,3.0
45415,4.0
45416,5.0
45417,4.0
45418,1.0
45419,153.0
45420,79.0
45421,7.0
45422,0.0
45423,0.0
45424,0.0
45425,2.0
45426,67.0
45427,64.0
45428,65.0
45429,3.0
45430,1.0
45431,0.0
45432,0.0
45433,29.0
45434,70.0
45435,8.0
45436,57.0
45437,58.0
45438,7.0
45439,30.0
45440,46.0
45441,2.0
45442,5.0
45443,4.0
45444,10.0
45445,5.0
45446,25.0
45447,10.0
45448,2.0
45449,2.0
45450,3.0
45451,2.0
45452,0.0
45453,5.0
45454,6.0
45455,37.0
45456,2.0
45457,42.0
45458,0.0
45459,0.0
45460,0.0
45461,3.0
45462,2.0
45463,5.0
45464,2.0
45465,49.0
45466,34.0
45467,41.0
45468,19.0
45469,9.0
45470,33.0
45471,24.0
45472,3.0
45473,4.0
45474,3.0
45475,0.0
45476,3.0
45477,1.0
45478,130.0
45479,4.0
45480,18.0
45481,24.0
45482,4.0
45483,2.0
45484,9.0
45485,13.0
45486,12.0
45487,11.0
45488,1.0
45489,13.0
45490,1.0
45491,5.0
45492,2.0
45493,2.0
45494,1.0
45495,2.0
45496,2.0
45497,2.0
45498,142.0
45499,26.0
45500,2.0
45501,8.0
45502,23.0
45503,4.0
45504,16.0
45505,1.0
45506,17.0
45507,21.0
45508,126.0
45509,18.0
45510,93.0
45511,21.0
45512,48.0
45513,2.0
45514,24.0
45515,6.0
45516,42.0
45517,15.0
45518,385.0
45519,28.0
45520,429.0
45521,10.0
45522,3.0
45523,321.0
45524,0.0
45525,0.0
45526,2.0
45527,0.0
45528,1.0
45529,0.0
45530,8.0
45531,16.0
45532,10.0
45533,0.0
45534,25.0
45535,5.0
45536,0.0
45537,14.0
45538,13.0
45539,7.0
45540,25.0
45541,4.0
45542,5.0
45543,3.0
45544,4.0
45545,0.0
45546,1.0
45547,6.0
45548,1.0
45549,37.0
45550,0.0
45551,2.0
45552,0.0
45553,0.0
45554,0.0
45555,0.0
45556,1.0
45557,0.0
45558,0.0
45559,1.0
45560,0.0
45561,0.0
45562,1.0
45563,0.0
45564,3.0
45565,0.0
45566,2.0
45567,0.0
45568,0.0
45569,0.0
45570,1.0
45571,1.0
45572,7.0
45573,17.0
45574,18.0
45575,15.0
45576,27.0
45577,0.0
45578,0.0
45579,0.0
45580,0.0
45581,0.0
45582,15.0
45583,12.0
45584,4.0
45585,4.0
45586,3.0
45587,7.0
45588,0.0
45589,3.0
45590,27.0
45591,17.0
45592,3423.0
45593,3423.0
45594,6.0
45595,23.0
45596,21.0
45597,302.0
45598,71.0
45599,16.0
45600,11.0
45601,178.0
45602,110.0
45603,255.0
45604,83.0
45605,766.0
45606,29.0
45607,1215.0
45608,12.0
45609,2.0
45610,25.0
45611,27.0
45612,21.0
45613,11.0
45614,15.0
45615,16.0
45616,21.0
45617,20.0
45618,19.0
45619,1.0
45620,27.0
45621,0.0
45622,23.0
45623,14.0
45624,16.0
45625,17.0
45626,16.0
45627,2.0
45628,9.0
45629,6.0
45630,14.0
45631,25.0
45632,15.0
45633,7.0
45634,12.0
45635,8.0
45636,8.0
45637,29.0
45638,9.0
45639,24.0
45640,9.0
45641,13.0
45642,21.0
45643,13.0
45644,12.0
45645,15.0
45646,15.0
45647,16.0
45648,9.0
45649,17.0
45650,0.0
45651,17.0
45652,13.0
45653,12.0
45654,12.0
45655,0.0
45656,6.0
45657,28.0
45658,53.0
45659,14.0
45660,12.0
45661,14.0
45662,24.0
45663,3.0
45664,9.0
45665,12.0
45666,62.0
45667,0.0
45668,10.0
45669,46.0
45670,15.0
45671,35.0
45672,35.0
45673,31.0
45674,14.0
45675,20.0
45676,13.0
45677,14.0
45678,0.0
45679,0.0
45680,0.0
45681,1.0
45682,0.0
45683,1.0
45684,0.0
45685,0.0
45686,1.0
45687,1.0
45688,0.0
45689,12.0
45690,79.0
45691,224.0
45692,13.0
45693,16.0
45694,10.0
45695,11.0
45696,24.0
45697,189.0
45698,15.0
45699,12.0
45700,67.0
45701,38.0
45702,12.0
45703,16.0
45704,9.0
45705,13.0
45706,11.0
45707,16.0
45708,3.0
45709,1.0
45710,14.0
45711,14.0
45712,0.0
45713,12.0
45714,12.0
45715,5201.0
45716,43.0
45717,8.0
45718,11.0
45719,27.0
45720,10.0
45721,6.0
45722,13.0
45723,6.0
45724,6.0
45725,17.0
45726,6.0
45727,12.0
45728,50.0
45729,15.0
45730,15.0
45731,62.0
45732,11.0
45733,11.0
45734,9.0
45735,17.0
45736,8.0
45737,4.0
45738,3.0
45739,21.0
45740,43.0
45741,5.0
45742,11.0
45743,15.0
45744,0.0
45745,0.0
45746,1.0
45747,0.0
45748,2.0
45749,1.0
45750,0.0
45751,0.0
45752,6.0
45753,0.0
45754,0.0
45755,0.0
45756,0.0
45757,1.0
45758,0.0
45759,0.0
45760,0.0
45761,0.0
45762,1.0
45763,0.0
45764,1.0
45765,1.0
45766,96.0
45767,2.0
45768,1.0
45769,1.0
45770,19.0
45771,3.0
45772,58.0
45773,2.0
45774,0.0
45775,0.0
45776,0.0
45777,1.0
45778,2.0
45779,0.0
45780,1.0
45781,4.0
45782,0.0
45783,1.0
45784,8.0
45785,10.0
45786,2.0
45787,16.0
45788,16.0
45789,46.0
45790,10.0
45791,38.0
45792,101.0
45793,2.0
45794,16.0
45795,1.0
45796,19.0
45797,31.0
45798,0.0
45799,5.0
45800,11.0
45801,28.0
45802,0.0
45803,13.0
45804,13.0
45805,26.0
45806,8.0
45807,34.0
45808,17.0
45809,10.0
45810,11.0
45811,13.0
45812,27.0
45813,44.0
45814,60.0
45815,11.0
45816,640.0
45817,252.0
45818,113.0
45819,41.0
45820,96.0
45821,170.0
45822,206.0
45823,155.0
45824,177.0
45825,377.0
45826,100.0
45827,26.0
45828,9.0
45829,36.0
45830,130.0
45831,39.0
45832,24.0
45833,14.0
45834,1108.0
45835,84.0
45836,26.0
45837,113.0
45838,233.0
45839,33.0
45840,15.0
45841,15.0
45842,15.0
45843,49.0
45844,54.0
45845,50.0
45846,66.0
45847,43.0
45848,83.0
45849,22.0
45850,33.0
45851,132.0
45852,29.0
45853,68.0
45854,32.0
45855,67.0
45856,13.0
45857,56.0
45858,39.0
45859,11.0
45860,57.0
45861,43.0
45862,64.0
45863,36.0
45864,144.0
45865,10.0
45866,8.0
45867,12.0
45868,33.0
45869,33.0
45870,135.0
45871,81.0
45872,63.0
45873,2.0
45874,35.0
45875,16.0
45876,21.0
45877,42.0
45878,18.0
45879,36.0
45880,19.0
45881,27.0
45882,13.0
45883,34.0
45884,9.0
45885,22.0
45886,26.0
45887,9.0
45888,44.0
45889,0.0
45890,43.0
45891,93.0
45892,32.0
45893,28.0
45894,8.0
45895,73.0
45896,2.0
45897,99.0
45898,11.0
45899,13.0
45900,3.0
45901,7.0
45902,7.0
45903,11.0
45904,19.0
45905,12.0
45906,19.0
45907,86.0
45908,21.0
45909,43.0
45910,9.0
45911,21.0
45912,15.0
45913,17.0
45914,6.0
45915,42.0
45916,26.0
45917,20.0
45918,0.0
45919,11.0
45920,8.0
45921,30.0
45922,14.0
45923,2.0
45924,32.0
45925,9.0
45926,45.0
45927,3.0
45928,78.0
45929,2.0
45930,9.0
45931,11.0
45932,23.0
45933,12.0
45934,11.0
45935,20.0
45936,44.0
45937,29.0
45938,44.0
45939,14.0
45940,24.0
45941,28.0
45942,11.0
45943,13.0
45944,9.0
45945,52.0
45946,124.0
45947,17.0
45948,5.0
45949,6.0
45950,9.0
45951,60.0
45952,5.0
45953,1.0
45954,19.0
45955,11.0
45956,5.0
45957,6.0
45958,15.0
45959,7.0
45960,20.0
45961,16.0
45962,23.0
45963,13.0
45964,26.0
45965,25.0
45966,8.0
45967,0.0
45968,0.0
45969,11.0
45970,15.0
45971,48.0
45972,106.0
45973,73.0
45974,126.0
45975,0.0
45976,90.0
45977,43.0
45978,44.0
45979,24.0
45980,78.0
45981,103.0
45982,107.0
45983,168.0
45984,0.0
45985,31.0
45986,9.0
45987,3.0
45988,126.0
45989,44.0
45990,22.0
45991,9.0
45992,36.0
45993,29.0
45994,16.0
45995,50.0
45996,20.0
45997,119.0
45998,161.0
45999,3.0
46000,9.0
46001,21.0
46002,14.0
46003,12.0
46004,8.0
46005,11.0
46006,127.0
46007,8.0
46008,27.0
46009,33.0
46010,23.0
46011,5.0
46012,18.0
46013,8.0
46014,21.0
46015,48.0
46016,10.0
46017,5.0
46018,5.0
46019,19.0
46020,11.0
46021,3.0
46022,11.0
46023,17.0
46024,464.0
46025,7.0
46026,23.0
46027,334.0
46028,60.0
46029,8.0
46030,8.0
46031,7.0
46032,7.0
46033,10.0
46034,61.0
46035,5.0
46036,56.0
46037,59.0
46038,11.0
46039,9.0
46040,8.0
46041,24.0
46042,6.0
46043,6.0
46044,8.0
46045,92.0
46046,6.0
46047,6.0
46048,7.0
46049,93.0
46050,7.0
46051,258.0
46052,6.0
46053,10.0
46054,19.0
46055,26.0
46056,1.0
46057,2.0
46058,2.0
46059,41.0
46060,1.0
46061,93.0
46062,75.0
46063,58.0
46064,58.0
46065,221.0
46066,1.0
46067,54.0
46068,0.0
46069,97.0
46070,76.0
46071,122.0
46072,10.0
46073,106.0
46074,0.0
46075,87.0
46076,0.0
46077,206.0
46078,21.0
46079,2.0
46080,0.0
46081,36.0
46082,0.0
46083,166.0
46084,9.0
46085,0.0
46086,43.0
46087,3.0
46088,202.0
46089,24.0
46090,0.0
46091,0.0
46092,1.0
46093,0.0
46094,181.0
46095,41.0
46096,72.0
46097,617.0
46098,103.0
46099,36.0
46100,76.0
46101,86.0
46102,35.0
46103,1.0
46104,55.0
46105,10.0
46106,48.0
46107,18.0
46108,79.0
46109,29.0
46110,26.0
46111,32.0
46112,60.0
46113,52.0
46114,28.0
46115,59.0
46116,82.0
46117,60.0
46118,3.0
46119,12.0
46120,374.0
46121,36.0
46122,54.0
46123,12.0
46124,11.0
46125,15.0
46126,53.0
46127,8.0
46128,15.0
46129,7.0
46130,7.0
46131,61.0
46132,10.0
46133,1.0
46134,11.0
46135,5.0
46136,22.0
46137,5.0
46138,6.0
46139,7.0
46140,10.0
46141,9.0
46142,11.0
46143,12.0
46144,4.0
46145,0.0
46146,48.0
46147,2.0
46148,14.0
46149,15.0
46150,6.0
46151,72.0
46152,4.0
46153,6.0
46154,99.0
46155,76.0
46156,33.0
46157,48.0
46158,88.0
46159,25.0
46160,9.0
46161,20.0
46162,24.0
46163,3.0
46164,35.0
46165,17.0
46166,171.0
46167,141.0
46168,133.0
46169,0.0
46170,13.0
46171,6.0
46172,6.0
46173,11.0
46174,26.0
46175,12.0
46176,22.0
46177,3.0
46178,65.0
46179,57.0
46180,150.0
46181,14.0
46182,78.0
46183,32.0
46184,76.0
46185,22.0
46186,39.0
46187,131.0
46188,40.0
46189,48.0
46190,52.0
46191,15.0
46192,7.0
46193,4.0
46194,4.0
46195,4.0
46196,3.0
46197,5.0
46198,6.0
46199,4.0
46200,22.0
46201,21.0
46202,59.0
46203,4.0
46204,5.0
46205,12.0
46206,6.0
46207,73.0
46208,56.0
46209,8.0
46210,6.0
46211,9.0
46212,108.0
46213,6.0
46214,7.0
46215,0.0
46216,3.0
46217,265.0
46218,238.0
46219,224.0
46220,134.0
46221,106.0
46222,94.0
46223,66.0
46224,80.0
46225,90.0
46226,99.0
46227,80.0
46228,66.0
46229,2.0
46230,5.0
46231,12.0
46232,19.0
46233,17.0
46234,5.0
46235,7.0
46236,8.0
46237,7.0
46238,5.0
46239,25.0
46240,5.0
46241,10.0
46242,12.0
46243,9.0
46244,5.0
46245,6.0
46246,11.0
46247,7.0
46248,4.0
46249,8.0
46250,8.0
46251,3.0
46252,5.0
46253,3574.0
46254,53.0
46255,76.0
46256,8.0
46257,20.0
46258,770.0
46259,102.0
46260,193.0
46261,1649.0
46262,4.0
46263,46.0
46264,9.0
46265,37.0
46266,642.0
46267,38.0
46268,89.0
46269,28.0
46270,4.0
46271,32.0
46272,70.0
46273,73.0
46274,16.0
46275,0.0
46276,3.0
46277,17.0
46278,36.0
46279,59.0
46280,66.0
46281,16.0
46282,64.0
46283,19.0
46284,171.0
46285,3.0
46286,64.0
46287,78.0
46288,82.0
46289,72.0
46290,65.0
46291,60.0
46292,50.0
46293,50.0
46294,66.0
46295,60.0
46296,56.0
46297,59.0
46298,84.0
46299,52.0
46300,44.0
46301,57.0
46302,52.0
46303,47.0
46304,47.0
46305,50.0
46306,48.0
46307,59.0
46308,54.0
46309,34.0
46310,7.0
46311,45.0
46312,2.0
46313,31.0
46314,491.0
46315,20.0
46316,6.0
46317,12.0
46318,2.0
46319,21.0
46320,11.0
46321,6.0
46322,7.0
46323,7.0
46324,5.0
46325,9.0
46326,3.0
46327,1.0
46328,19.0
46329,3.0
46330,9.0
46331,10.0
46332,4.0
46333,74.0
46334,3.0
46335,4.0
46336,4.0
46337,8.0
46338,10.0
46339,16.0
46340,8.0
46341,37.0
46342,6.0
46343,66.0
46344,50.0
46345,47.0
46346,42.0
46347,34.0
46348,40.0
46349,45.0
46350,39.0
46351,50.0
46352,47.0
46353,49.0
46354,35.0
46355,39.0
46356,35.0
46357,64.0
46358,44.0
46359,34.0
46360,39.0
46361,36.0
46362,6.0
46363,7.0
46364,9.0
46365,34.0
46366,11.0
46367,6.0
46368,85.0
46369,25.0
46370,92.0
46371,13.0
46372,31.0
46373,9.0
46374,33.0
46375,36.0
46376,348.0
46377,40.0
46378,383.0
46379,56.0
46380,24.0
46381,3.0
46382,29.0
46383,6.0
46384,4.0
46385,4.0
46386,9.0
46387,3.0
46388,90.0
46389,25.0
46390,18.0
46391,11.0
46392,32.0
46393,5.0
46394,2.0
46395,3.0
46396,4.0
46397,4.0
46398,8.0
46399,4.0
46400,3.0
46401,3.0
46402,2.0
46403,6.0
46404,13.0
46405,4.0
46406,3.0
46407,0.0
46408,4.0
46409,6.0
46410,3.0
46411,5.0
46412,7.0
46413,1.0
46414,5.0
46415,40.0
46416,8.0
46417,4.0
46418,30.0
46419,29.0
46420,42.0
46421,81.0
46422,7.0
46423,182.0
46424,653.0
46425,131.0
46426,22.0
46427,15.0
46428,34.0
46429,399.0
46430,56.0
46431,203.0
46432,56.0
46433,215.0
46434,14.0
46435,20.0
46436,3.0
46437,99.0
46438,0.0
46439,16.0
46440,2.0
46441,4.0
46442,9.0
46443,3.0
46444,5.0
46445,7.0
46446,117.0
46447,40.0
46448,574.0
46449,4.0
46450,18.0
46451,3.0
46452,82.0
46453,11.0
46454,2.0
46455,3.0
46456,4.0
46457,6.0
46458,3.0
46459,9.0
46460,7.0
46461,4.0
46462,5.0
46463,5.0
46464,6.0
46465,2.0
46466,1.0
46467,34.0
46468,35.0
46469,33.0
46470,30.0
46471,35.0
46472,10.0
46473,42.0
46474,1.0
46475,2.0
46476,28.0
46477,3.0
46478,8.0
46479,3.0
46480,6.0
46481,25.0
46482,1.0
46483,1.0
46484,11.0
46485,10.0
46486,45.0
46487,1.0
46488,28.0
46489,3.0
46490,13.0
46491,25.0
46492,266.0
46493,2.0
46494,4.0
46495,28.0
46496,27.0
46497,38.0
46498,29.0
46499,27.0
46500,29.0
46501,32.0
46502,29.0
46503,26.0
46504,31.0
46505,4.0
46506,8.0
46507,0.0
46508,0.0
46509,24.0
46510,5.0
46511,2.0
46512,3.0
46513,10.0
46514,83.0
46515,145.0
46516,1.0
46517,6.0
46518,1.0
46519,6.0
46520,26.0
46521,42.0
46522,54.0
46523,2.0
46524,3.0
46525,30.0
46526,51.0
46527,25.0
46528,89.0
46529,50.0
46530,4.0
46531,5.0
46532,6.0
46533,2.0
46534,4.0
46535,1.0
46536,6.0
46537,2.0
46538,2.0
46539,11.0
46540,1.0
46541,4.0
46542,2.0
46543,1.0
46544,1.0
46545,30.0
46546,1.0
46547,1.0
46548,1.0
46549,2.0
46550,2.0
46551,1.0
46552,57.0
46553,43.0
46554,0.0
46555,3.0
46556,23.0
46557,29.0
46558,2.0
46559,26.0
46560,15.0
46561,0.0
46562,2.0
46563,0.0
46564,173.0
46565,57.0
46566,49.0
46567,4.0
46568,40.0
46569,37.0
46570,36.0
46571,0.0
46572,1.0
46573,1.0
46574,34.0
46575,37.0
46576,32.0
46577,32.0
46578,30.0
46579,30.0
46580,12.0
46581,38.0
46582,18.0
46583,22.0
46584,33.0
46585,1.0
46586,18.0
46587,23.0
46588,14.0
46589,14.0
46590,14.0
46591,13.0
46592,86.0
46593,6.0
46594,21.0
46595,27.0
46596,88.0
46597,18.0
46598,10.0
46599,140.0
46600,36.0
46601,634.0
46602,0.0
46603,7.0
46604,20.0
46605,5.0
46606,10.0
46607,12.0
46608,10.0
46609,8.0
46610,6.0
46611,9.0
46612,9.0
46613,8.0
46614,6.0
46615,6.0
46616,7.0
46617,6.0
46618,7.0
46619,8.0
46620,4.0
46621,6.0
46622,5.0
46623,7.0
46624,3.0
46625,6.0
46626,3.0
46627,4.0
46628,3.0
46629,4.0
46630,3.0
46631,2.0
46632,1.0
46633,1.0
46634,1.0
46635,2.0
46636,2.0
46637,3.0
46638,2.0
46639,1.0
46640,2.0
46641,1.0
46642,57.0
46643,3.0
46644,3.0
46645,13.0
46646,9.0
46647,5.0
46648,1.0
46649,24.0
46650,2.0
46651,32.0
46652,53.0
46653,15.0
46654,4.0
46655,5.0
46656,3.0
46657,13.0
46658,2.0
46659,12.0
46660,25.0
46661,0.0
46662,3.0
46663,1.0
46664,4.0
46665,24.0
46666,22.0
46667,52.0
46668,2.0
46669,77.0
46670,45.0
46671,60.0
46672,98.0
46673,16.0
46674,89.0
46675,52.0
46676,1260.0
46677,17.0
46678,3.0
46679,45.0
46680,14.0
46681,68.0
46682,5.0
46683,6.0
46684,0.0
46685,0.0
46686,0.0
46687,51.0
46688,4.0
46689,1.0
46690,0.0
46691,1.0
46692,73.0
46693,32.0
46694,22.0
46695,20.0
46696,18.0
46697,21.0
46698,20.0
46699,22.0
46700,22.0
46701,18.0
46702,0.0
46703,0.0
46704,0.0
46705,96.0
46706,0.0
46707,1.0
46708,0.0
46709,0.0
46710,0.0
46711,1.0
46712,1176.0
46713,15.0
46714,16.0
46715,5.0
46716,23.0
46717,2.0
46718,93.0
46719,10.0
46720,47.0
46721,25.0
46722,2.0
46723,100.0
46724,39.0
46725,4.0
46726,50.0
46727,39.0
46728,237.0
46729,24.0
46730,495.0
46731,2.0
46732,5.0
46733,1405.0
46734,42.0
46735,6.0
46736,5.0
46737,27.0
46738,5.0
46739,0.0
46740,3.0
46741,4.0
46742,1.0
46743,30.0
46744,30.0
46745,30.0
46746,30.0
46747,30.0
46748,30.0
46749,30.0
46750,30.0
46751,30.0
46752,10.0
46753,29.0
46754,44.0
46755,53.0
46756,22.0
46757,106.0
46758,112.0
46759,13.0
46760,84.0
46761,76.0
46762,60.0
46763,59.0
46764,55.0
46765,48.0
46766,41.0
46767,37.0
46768,33.0
46769,39.0
46770,29.0
46771,29.0
46772,29.0
46773,31.0
46774,28.0
46775,28.0
46776,29.0
46777,26.0
46778,26.0
46779,23.0
46780,31.0
46781,16.0
46782,24.0
46783,28.0
46784,27.0
46785,23.0
46786,27.0
46787,22.0
46788,23.0
46789,22.0
46790,20.0
46791,18.0
46792,17.0
46793,15.0
46794,19.0
46795,20.0
46796,16.0
46797,19.0
46798,20.0
46799,16.0
46800,13.0
46801,36.0
46802,17.0
46803,19.0
46804,18.0
46805,14.0
46806,17.0
46807,15.0
46808,14.0
46809,15.0
46810,82.0
46811,42.0
46812,4.0
46813,35.0
46814,8.0
46815,13.0
46816,16.0
46817,8.0
46818,28.0
46819,5.0
46820,109.0
46821,12.0
46822,18.0
46823,3.0
46824,2.0
46825,38.0
46826,35.0
46827,22.0
46828,85.0
46829,306.0
46830,36.0
46831,142.0
46832,21.0
46833,15.0
46834,1.0
46835,18.0
46836,1.0
46837,22.0
46838,11.0
46839,7.0
46840,17.0
46841,11.0
46842,14.0
46843,6.0
46844,242.0
46845,72.0
46846,75.0
46847,29.0
46848,83.0
46849,18.0
46850,39.0
46851,169.0
46852,37.0
46853,20.0
46854,88.0
46855,158.0
46856,59.0
46857,1546.0
46858,60.0
46859,70.0
46860,139.0
46861,9.0
46862,9.0
46863,30.0
46864,31.0
46865,22.0
46866,4.0
46867,4.0
46868,4.0
46869,4.0
46870,70.0
46871,11.0
46872,25.0
46873,15.0
46874,12.0
46875,6.0
46876,88.0
46877,12.0
46878,21.0
46879,302.0
46880,166.0
46881,0.0
46882,1.0
46883,1.0
46884,6.0
46885,49.0
46886,2.0
46887,35.0
46888,5.0
46889,1.0
46890,25.0
46891,99.0
46892,14.0
46893,7.0
46894,2.0
46895,1.0
46896,2.0
46897,43.0
46898,2.0
46899,13.0
46900,9.0
46901,18.0
46902,10.0
46903,29.0
46904,7.0
46905,0.0
46906,9.0
46907,4.0
46908,8.0
46909,2.0
46910,2.0
46911,8.0
46912,10.0
46913,35.0
46914,10.0
46915,13.0
46916,47.0
46917,60.0
46918,187.0
46919,156.0
46920,161.0
46921,123.0
46922,113.0
46923,106.0
46924,108.0
46925,89.0
46926,13.0
46927,5.0
46928,22.0
46929,16.0
46930,14.0
46931,23.0
46932,11.0
46933,25.0
46934,9.0
46935,72.0
46936,9.0
46937,45.0
46938,154.0
46939,12.0
46940,21.0
46941,50.0
46942,4.0
46943,8.0
46944,0.0
46945,0.0
46946,1.0
46947,12.0
46948,75.0
46949,82.0
46950,70.0
46951,67.0
46952,58.0
46953,45.0
46954,49.0
46955,47.0
46956,46.0
46957,30.0
46958,23.0
46959,31.0
46960,15.0
46961,16.0
46962,20.0
46963,17.0
46964,6.0
46965,4.0
46966,13.0
46967,16.0
46968,17.0
46969,15.0
46970,22.0
46971,12.0
46972,3.0
46973,12.0
46974,26.0
46975,15.0
46976,11.0
46977,13.0
46978,29.0
46979,2.0
46980,9.0
46981,21.0
46982,77.0
46983,8.0
46984,22.0
46985,50.0
46986,0.0
46987,8.0
46988,83.0
46989,14.0
46990,37.0
46991,13.0
46992,13.0
46993,21.0
46994,5.0
46995,275.0
46996,91.0
46997,79.0
46998,78.0
46999,73.0
47000,53.0
47001,19.0
47002,33.0
47003,1589.0
47004,36.0
47005,32.0
47006,10.0
47007,13.0
47008,9.0
47009,91.0
47010,4.0
47011,5.0
47012,13.0
47013,10.0
47014,9.0
47015,6.0
47016,11.0
47017,10.0
47018,10.0
47019,27.0
47020,87.0
47021,25.0
47022,70.0
47023,20.0
47024,14.0
47025,57.0
47026,41.0
47027,32.0
47028,13.0
47029,146.0
47030,67.0
47031,73.0
47032,75.0
47033,8.0
47034,35.0
47035,13.0
47036,8.0
47037,9.0
47038,6.0
47039,7.0
47040,9.0
47041,7.0
47042,69.0
47043,10.0
47044,9.0
47045,55.0
47046,55.0
47047,54.0
47048,54.0
47049,56.0
47050,46.0
47051,31.0
47052,36.0
47053,63.0
47054,21.0
47055,75.0
47056,46.0
47057,40.0
47058,31.0
47059,17.0
47060,21.0
47061,25.0
47062,29.0
47063,26.0
47064,25.0
47065,17.0
47066,20.0
47067,12.0
47068,17.0
47069,16.0
47070,202.0
47071,80.0
47072,12.0
47073,41.0
47074,2.0
47075,79.0
47076,73.0
47077,72.0
47078,30.0
47079,12.0
47080,71.0
47081,57.0
47082,55.0
47083,49.0
47084,6.0
47085,60.0
47086,29.0
47087,37.0
47088,23.0
47089,213.0
47090,4.0
47091,4.0
47092,102.0
47093,43.0
47094,47.0
47095,139.0
47096,51.0
47097,71.0
47098,122.0
47099,2.0
47100,57.0
47101,54.0
47102,7.0
47103,6.0
47104,37.0
47105,0.0
47106,14.0
47107,67.0
47108,60.0
47109,59.0
47110,45.0
47111,27.0
47112,2.0
47113,17.0
47114,5.0
47115,12.0
47116,51.0
